25
26
23
27
26
24
25
28
29
26
24
24
25
29
18
28
21
13
26
26
29
34
24
22
23
20
19
26
26
24
24
32
24
23
25
22
27
27
26
28
15
24
26
22
29
24
26
25
22
23
24
23
29
29
28
25
27
28
28
29
28
24
24
28
29
24
28
28
22
28
25
27
23
21
28
27
26
20
23
23
24
25
24
22
26
22
20
24
29
27
26
26
24
22
34
20
35
26
27
26
23
20
31
22
26
28
21
29
25
25
26
27
26
28
27
23
26
23
26
22
28
23
29
26
24
27
22
23
23
20
31
27
26
24
30
19
22
26
23
29
26
21
22
24
23
23
22
29
20
27
23
21
22
25
28
29
25
23
30
27
18
22
21
20
26
27
21
29
22
31
28
22
23
23
24
24
29
17
25
27
22
30
26
30
31
25
26
27
23
23
19
30
19
22
25
26
19
16
30
25
29
23
22
26
26
23
22
28
25
23
33
23
20
26
24
27
25
28
16
21
24
27
18
27
17
25
23
28
26
27
20
26
22
23
22
28
28
28
28
27
23
24
29
24
29
25
28
22
23
34
20
17
23
26
22
20
25
22
25
21
22
25
24
31
21
24
26
24
25
25
19
18
24
20
23
26
25
26
24
28
21
26
26
14
25
24
30
27
25
34
23
19
31
31
30
16
24
24
25
29
29
27
22
18
25
26
22
32
31
28
27
25
31
23
26
26
28
30
27
28
26
30
23
28
22
26
26
28
21
19
22
22
24
29
20
25
28
27
23
27
21
26
23
21
27
26
22
21
20
30
21
22
29
27
27
26
19
31
26
27
21
24
28
18
24
22
19
15
26
19
16
20
27
23
26
25
21
27
23
24
23
28
30
31
28
21
27
20
21
21
26
25
25
25
22
24
27
20
24
25
29
26
17
29
26
18
26
25
30
28
24
26
30
28
23
19
23
28
27
29
27
15
25
23
28
20
20
29
26
26
22
25
27
27
28
26
25
25
24
26
20
29
27
24
20
23
29
21
27
30
23
30
27
23
23
27
26
25
26
22
29
23
26
19
35
26
29
26
23
22
22
21
32
28
27
27
28
26
28
30
26
21
24
24
24
24
22
25
17
22
27
27
28
19
17
32
22
26
27
26
30
25
25
24
28
19
33
30
29
28
22
27
25
28
32
27
26
28
32
21
29
29
16
25
23
27
26
26
23
25
29
19
25
28
24
22
28
30
30
24
31
23
24
30
27
25
21
19
32
23
22
26
21
29
27
22
25
21
24
22
24
27
22
22
29
24
19
23
23
24
18
21
23
25
28
21
27
23
27
27
27
27
26
31
24
27
25
27
25
31
30
22
24
24
29
24
24
22
25
28
27
24
28
29
22
28
27
25
28
22
27
26
27
22
24
24
24
26
23
25
27
27
31
28
18
25
25
22
14
25
32
27
30
27
29
23
26
21
22
26
25
26
26
22
23
28
30
30
24
21
22
33
30
22
23
26
25
27
25
26
25
27
27
30
18
30
31
24
22
24
27
25
26
17
23
29
24
33
28
28
25
29
23
28
26
29
17
26
30
27
25
23
32
17
27
22
26
20
21
21
20
28
23
19
26
24
24
26
26
22
20
26
28
28
27
23
22
21
24
25
31
31
30
21
23
24
27
22
25
22
24
18
22
29
32
23
23
23
26
27
26
17
26
24
26
21
23
31
19
23
30
18
26
23
19
25
22
20
27
28
25
22
29
28
25
21
21
24
22
26
29
22
21
23
27
31
25
29
26
24
19
23
28
28
22
23
22
29
31
22
22
26
29
26
23
23
26
28
26
23
25
26
25
16
29
24
24
26
28
24
27
27
31
27
22
25
23
18
25
20
31
28
22
27
29
23
23
28
23
25
23
26
28
27
29
23
29
29
24
33
25
18
30
24
20
22
24
17
32
29
24
21
21
23
24
24
28
27
28
27
29
25
24
31
28
24
21
30
29
21
19
28
27
28
28
22
27
29
20
24
26
24
31
20
27
22
22
24
29
29
29
25
30
26
27
28
26
17
28
21
20
22
19
21
26
27
23
25
28
25
31
22
22
26
27
31
23
18
35
28
24
28
24
18
27
32
22
29
18
29
25
26
29
19
29
30
23
27
27
25
26
30
28
23
29
20
28
31
21
23
27
28
28
20
22
27
25
27
22
27
18
25
24
29
26
26
24
27
29
28
28
29
15
27
29
21
28
21
23
22
23
24
26
35
25
23
29
22
25
21
27
26
30
24
22
21
21
27
22
16
